MR2011,MA2006,MR1904,MA2009,MA2010,MA2011,MR1803,MR1811
-0.016512975,-0.008017386,-0.016512975,-0.020217845,0.015808156,-0.019962529,-0.01391548,0.007652741
-0.007185059,0.011669497,-0.007185059,-0.018997718,-0.017887358,0.003873264,0.001100132,0.00451573
0.012956364,0.018181275,0.012956364,0.01985053,-0.03479742,-0.025695096,-0.000440455,3.49e-05
0.010122937,0.002459419,0.010122937,0.01985053,-0.006652666,-0.026081743,-0.014227051,0.012130808
0.007287471,-0.000841256,0.007287471,0.01985053,0.010762788,0.000722517,-0.010897207,0.006364747
0.013429902,0.016817041,0.013429902,0.01985053,0.028164138,0.01240605,0.001525138,0.012643016
0.008866018,0.025113651,0.008866018,0.01985053,0.053071006,0.024523165,0.02250523,0.013289867
-0.00651071,-0.001442901,-0.00651071,0.01985053,0.002929822,-0.01012604,0.011154839,-0.004454726
-0.010437137,-0.029647991,-0.010437137,0.01985053,0.0061723,-0.019237337,0.001709803,-0.019960062
-0.008395036,-0.034253578,-0.008395036,0.01985053,0.009482283,-0.001728165,-0.009052811,0.012990128
-0.019886837,-0.016812538,-0.019886837,0.01985053,0.00810098,0.009257108,-0.017352209,-0.008588017
-0.032279779,-0.03709871,-0.032279779,0.01985053,0.006713872,-0.030910729,-0.011394995,-0.033457014
-0.009473483,-0.02770763,-0.009473483,0.01985053,-0.00124123,-0.015369111,-0.02064913,-0.014218337
0.011086949,0.005294924,0.011086949,0.01985053,-0.00920428,-0.023045445,-0.019461611,-0.015481954
-0.002372548,-0.007719291,-0.002372548,0.01985053,-0.019982173,0.010291566,-0.00845064,-0.001699668
-0.006819561,-0.023395063,-0.006819561,-0.002035919,0.014275856,0.008423057,0.004581405,-0.008053017
-0.002788551,-0.027527962,-0.002788551,-0.007323745,0.002190495,-0.003545689,0.019514648,-0.014581274
-0.011826301,-0.012221057,-0.011826301,-0.009961366,-0.009948561,-0.010498442,0.004046184,0.000381204
-0.011524919,-0.001724007,-0.011524919,0.006613909,0.027645396,-0.001068023,-0.007678647,-0.014481165
-0.001693989,0.000673462,-0.001693989,-0.021975748,-0.00977411,-0.026610568,0.008992174,-0.014509768
-0.002035599,-0.003525914,-0.002035599,-0.01484862,-0.041647185,-0.032408727,-0.008579129,-0.018194435
-0.008799584,-0.01883282,-0.008799584,-0.005069907,0.001557532,-0.004939994,-0.014116917,-0.000491024
3.06e-05,-0.016426658,3.06e-05,0.023917394,0.001557532,0.009441533,-0.01207848,-0.001612082
0.004865597,0.015800848,0.004865597,0.005676139,0.001557532,0.001774957,-0.020912783,-0.00281259
0.008449738,0.032083748,0.008449738,0.004031427,0.001557532,-0.005891624,-0.01137267,0.021725445
0.014712894,-0.004866319,0.014712894,0.002055076,0.001557532,-0.013558215,-0.026428405,0.001518995
0.004368899,-0.042941,0.004368899,-0.002985166,0.001557532,-0.018928481,-0.010699219,-0.021084119
-0.004622809,-0.008131644,-0.004622809,-0.006726164,-0.002076152,-0.02043098,-0.011216761,-0.023834689
-0.012343232,-0.008131644,-0.012343232,0.001532766,-0.002076152,-0.009532466,-0.013730233,-0.027760042
-0.014428858,-0.008131644,-0.014428858,0.008464449,-0.002076152,0.000204103,-0.004843839,0.001254248
-0.011217698,-0.008131644,-0.011217698,0.003141254,-0.002076152,-0.013407699,-0.002445958,0.004266797
-0.006654132,-0.008131644,-0.006654132,-0.003205317,-0.002076152,-0.003814833,-0.006143522,-0.030076697
-0.000819405,-0.008131644,-0.000819405,-0.021324049,-0.002076152,-0.00800281,-0.009841063,-0.015815212
-0.004790238,-0.008131644,-0.004790238,0.016206154,-0.002076152,-0.013344358,-0.013538627,0.001303492
0.003663949,-0.008131644,0.003663949,0.026461356,-0.002076152,0.004097529,-0.008134492,-0.005294523
-0.001358986,-0.008131644,-0.001358986,-0.005629071,-0.002076152,-0.002605924,0.005818173,0.00861987
-0.016515889,-0.008131644,-0.016515889,0.018206891,-0.002076152,-0.007931081,-0.007198516,0.007463452
-0.019114712,-0.008131644,-0.019114712,-0.007125443,-0.002076152,-0.010936079,0.008397287,0.001613392
-0.007378839,-0.008131644,-0.007378839,-0.028660991,-0.002076152,-0.012332966,0.010465017,0.00784392
0.003048539,-0.008131644,0.003048539,-0.004526545,-0.005760439,-0.0110231,0.006207045,0.002884849
-0.0068582,0.010181021,-0.0068582,-0.01101696,-6.04e-05,-0.012010684,0.005398994,-0.010127442
-0.011797765,0.000729452,-0.011797765,-0.016410792,0.005649507,-0.01686491,-0.007360243,0.002970515
-0.012071048,0.004063749,-0.012071048,-0.011724242,-0.008348166,-0.012385081,0.010606743,-0.014876768
-0.005580174,0.002516893,-0.005580174,-0.009703547,-0.022366127,-0.028960876,-0.00347874,-0.020719678
0.007264417,-0.013751662,0.007264417,-0.026848936,-0.035914775,-0.041682611,-0.011535593,-0.022014925
0.000491949,0.019951214,0.000491949,-0.000997811,-0.004415234,0.019406776,-0.017778153,-0.032969468
-0.003058351,0.022991192,-0.003058351,-0.024932833,0.006481578,0.024151299,-0.020622973,-0.035425074
-0.006572933,0.000843715,-0.006572933,-0.002540317,0.017358283,0.024151299,-0.024129675,-0.016740716
-0.00749857,0.006611119,-0.00749857,-0.004644829,-0.018339515,0.024151299,-0.022275379,-0.006957887
0.007169341,-0.015381036,0.007169341,-0.006219568,0.021001946,0.024151299,-0.022275379,0.014954552
-0.004258807,-0.011880213,-0.004258807,-0.002930162,-0.040950499,0.024151299,-0.022275379,0.016856711
-0.011659098,0.008096593,-0.011659098,0.000359266,0.006140303,0.024151299,-0.022275379,0.014082027
0.003809078,-0.010837903,0.003809078,0.003648684,0.00539171,0.024151299,-0.022275379,0.023381881
0.009466729,-0.020519978,0.009466729,0.007160556,0.048161892,0.024151299,-0.022275379,0.02273182
0.005913971,-0.000493321,0.005913971,0.012713678,0.015865049,0.024151299,-0.022275379,0.014927005
0.000105799,0.025479896,0.000105799,0.015596687,0.003227587,0.024151299,-0.022275379,0.023913306
-0.00781959,-0.004405141,-0.00781959,-0.006014471,-0.009395869,0.01611366,-0.022275379,0.015120987
0.007684246,-0.003759673,0.007684246,-0.024161931,-0.013100935,-0.005597727,-0.022275379,0.005700629
0.009090293,0.004657939,0.009090293,-0.010544422,-0.016799851,0.012124044,-0.022275379,0.011258833
-0.003075764,0.026143045,-0.003075764,0.000401564,0.018930748,0.002799963,-0.022275379,0.013085321
0.003811131,0.019563785,0.003811131,-0.013145192,-0.020417602,-0.015243681,0.01312725,0.012229252
0.003817977,-0.007780578,0.003817977,-0.023435133,0.013179132,0.009257978,0.01312725,0.024434777
-0.00263165,-0.002691056,-0.00263165,-0.003875493,0.001757887,0.001288013,0.01312725,0.016172928
-0.003667206,-0.01772136,-0.003667206,0.009670068,0.010963414,-0.015876277,0.001316701,0.003246831
0.000377481,-0.016240985,0.000377481,-0.026543265,0.020181437,-0.026435401,-0.000841163,0.002390762
0.000192202,0.012989695,0.000192202,-0.012799844,0.017194116,-0.012299748,-0.000928868,0.005266916
-0.003961795,0.013703099,-0.003961795,-0.012799844,0.014199742,-0.019036905,-0.014209394,0.01082512
-0.010371882,-0.007088763,-0.010371882,-0.012799844,0.011205351,-0.013043889,0.001750981,0.001453778
0.017199824,0.001655424,0.017199824,-0.012799844,0.008210961,0.014352604,0.016643378,0.011214649
0.03712109,-0.014573605,0.03712109,-0.012799844,0.003925536,0.02197713,0.017369663,0.001682896
0.01810013,-0.013738032,0.01810013,-0.012799844,-0.000360568,-0.003637543,0.004806114,-0.007263213
-1.82e-05,0.015769251,-1.82e-05,-0.012799844,-0.004646659,-0.009938726,-0.00269784,-0.007820721
0.004371124,0.014448052,0.004371124,0.004524383,-0.008932756,-0.005848408,-0.005455684,-0.017763689
0.015587246,-0.012239715,0.015587246,0.004524383,-0.010401948,-0.026443328,-0.008213529,-0.028873272
0.014152503,0.018058462,0.014152503,-0.025460392,-0.011869795,-0.026168687,-0.010971396,-0.010956819
0.010009826,0.025466314,0.010009826,-0.034789556,0.012015282,-0.017587186,-0.015205105,-0.010956819
0.0033279,-0.014681262,0.0033279,0.000764137,-0.009160688,0.004955081,-0.020822945,-0.010956819
-0.003692524,-0.010439609,-0.003692524,-0.00118122,-0.006763418,0.0040403,-0.004849973,-0.003321019
0.010634174,-0.001104648,0.010634174,-0.002457625,-0.004356143,-0.014213161,-0.001017252,-0.018475587
0.010067865,0.016784158,0.010067865,0.002388078,-0.001948885,-0.004338851,-0.038687171,-0.016519533
-0.001840111,0.004937138,-0.001840111,0.003637257,0.000458371,-0.009534972,-0.032815194,-0.002275335
-0.001166324,-0.030410982,-0.001166324,-0.022665252,-0.016385316,-0.014731119,-0.008719908,0.003879848
-0.007738934,-0.006729142,-0.007738934,-0.003674227,0.011839848,-0.01992724,-0.014991445,-0.025641453
-0.022436799,0.015108318,-0.022436799,-0.012997704,-0.022838292,-0.009683314,-0.022992261,-0.027438262
-0.008637823,0.002476218,-0.008637823,0.024141666,0.017590512,0.004414339,-0.032614049,0.00606966
0.00853904,0.006487377,0.00853904,0.032968476,-0.033182478,-0.019960816,-0.02603942,0.010952309
-0.002843451,0.012013153,-0.002843451,-0.002823782,-0.008853854,-0.024570012,-0.004283138,-0.004715888
-0.001133993,0.02008158,-0.001133993,0.001173037,0.003288776,-0.016975661,0.008362313,0.002019291
0.012844763,0.000609066,0.012844763,0.006591532,0.015427832,-0.016975661,0.012468457,-0.005035108
0.016242182,-0.021023786,0.016242182,0.019642265,-0.011408634,-0.016975661,-0.001648206,7.47e-05
0.009724228,0.02077044,0.009724228,-0.011920995,0.006825231,-0.016975661,-0.000445673,0.029306375
0.003206275,0.000813329,0.003206275,-0.003697438,-0.004983669,-0.016975661,0.014105484,0.011704673
-0.003311666,-0.035809822,-0.003311666,0.002766871,-0.016799851,-0.006354858,0.012716347,-0.009634777
-0.008926586,-0.002731899,-0.008926586,-0.006836137,0.02562389,-0.013192231,0.009977241,-0.001443359
-0.013695531,-0.013889939,-0.013695531,-0.014092839,-0.007079206,-0.035909001,0.005973248,0.012554465
-0.007627465,0.001628924,-0.007627465,7.29e-05,0.002468513,-0.023041404,0.027619938,0.00507852
0.008592258,0.033419816,0.008592258,0.015244459,0.012024171,-0.001887931,0.019295193,-0.01780576
0.014369668,0.018066898,0.014369668,0.034231687,0.015944213,-0.00365731,0.004932956,-0.008944758
0.010365936,-0.00589569,0.010365936,0.005596988,0.019863435,-0.038221718,-0.021698555,-0.007186241
0.006362244,-0.017851797,0.006362244,-0.005430581,-0.021303549,-0.024121354,-0.007613207,-0.012137736
0.002358552,0.007947521,0.002358552,0.025711058,0.012667852,-0.010941781,-0.007613207,-0.006525231
-0.001645127,-0.003796273,-0.001645127,-0.005114046,0.026453091,0.000692941,-0.007613207,0.000332277
-0.005648819,-0.033453891,-0.005648819,-0.029340278,-0.004851663,-0.003427547,-0.007613207,0.000332277
-0.008297617,-0.018746441,-0.008297617,0.037983855,-0.003283791,-0.011877097,-0.007613207,0.000332277
-0.009677737,0.000921248,-0.009677737,0.037983855,-0.001713196,0.004315018,-0.007613207,0.000332277
-0.015517859,0.02890716,-0.015517859,0.037983855,-0.008596894,-0.00034657,-0.007613207,0.000332277
-0.003854087,0.034019581,-0.003854087,0.037983855,0.029609008,-0.00224522,-0.007613207,0.000332277
0.003716624,0.000777712,0.003716624,0.037983855,0.000180899,0.000490092,-0.007613207,0.000332277
-0.011546583,-0.021991226,-0.011546583,0.037983855,-0.029249349,-0.007827131,-0.007613207,0.000332277
-0.002418087,-0.027201034,-0.002418087,0.037983855,0.018997661,-0.012573571,-0.012958397,0.000332277
0.007861036,-0.003884153,0.007861036,0.037983855,-0.007907489,-0.003796523,-0.003144935,0.000332277
-0.002155026,0.023155109,-0.002155026,0.037983855,-0.015085229,-0.037386542,-0.007557486,0.000332277
0.009512096,-0.010503064,0.009512096,0.037983855,-0.022262476,-0.018022675,-0.009944476,0.000332277
0.013803981,-0.021983267,0.013803981,0.037983855,-0.017227736,-4.11e-05,-0.010434755,0.008082858
-0.007799568,-0.038166945,-0.007799568,0.037983855,-0.01219111,0.015624369,-0.005248925,-0.008445633
0.003124136,-0.035769552,0.003124136,0.037983855,0.018204048,0.021612731,0.005251338,0.007416505
0.008344201,-0.003905527,0.008344201,0.027567389,0.003511526,0.011389007,0.017777364,0.03285002
-0.001280355,-0.003905527,-0.001280355,0.013793708,-0.004590963,0.001165283,-0.000213382,0.009647697
0.006850003,-0.003905527,0.006850003,-0.025205978,-0.012688106,-0.009058441,-0.023561419,-0.00704597
0.001877784,-0.003905527,0.001877784,-0.013738142,0.0214728,-0.008451519,-0.023520604,-0.003705205
0.00633445,-0.003905527,0.00633445,0.00612487,-0.019503611,0.01029599,-0.01132376,-0.000364432
0.000744281,0.00301024,0.000744281,-0.019608207,-0.022431728,0.017981632,0.012250738,0.002976345
-0.011536929,0.002068582,-0.011536929,-0.01474476,0.019717636,0.007141499,0.031815334,-0.000843391
-0.001270256,-0.012039579,-0.001270256,-0.01014734,0.022409751,-0.004620525,0.015208758,0.020091313
0.011109751,-0.026147811,0.011109751,-0.007972073,-0.019974957,-0.017926295,0.00473542,0.004543012
-0.010627275,-0.01378607,-0.010627275,-0.005796806,-0.03035752,-0.003573537,-0.004028189,-0.002701775
-0.028122536,0.004320002,-0.028122536,-0.003621556,0.004325409,0.005458744,-0.017124321,-0.001574348
-0.000961488,-0.01577447,-0.000961488,-0.000942044,-0.034231116,-0.02769686,-0.005888618,0.009850212
0.000189263,0.001858686,0.000189263,0.00632651,0.00234,-0.008887749,-0.008802327,0.010938779
-0.012019114,0.008405625,-0.012019114,0.010568842,-0.012864131,-0.017903996,-0.011393642,-0.010734457
-0.005104888,0.009574894,-0.005104888,-0.007341711,0.002104213,-0.011484671,0.013774295,0.011497182
0.00768467,0.001737032,0.00768467,0.019006062,0.005274759,-0.002414184,0.002456083,0.015369433
-0.010189172,-0.00610083,-0.010189172,0.002700492,0.008436777,0.011093831,-0.010543986,0.013434282
-0.016783901,-0.013938716,-0.016783901,-0.010913713,-0.01374127,0.00477439,0.00272517,0.003024632
-0.002924199,-0.014174428,-0.002924199,-5.51e-05,0.009146354,-0.03472886,0.012203992,-0.005059547
-0.003470566,-0.001679941,-0.003470566,0.011560712,0.002452999,-0.039877239,0.005465133,0.003868675
0.001475977,-0.002425487,0.001475977,0.024674333,-0.004241095,-0.009670784,-0.016434251,0.027745213
-0.007074477,-0.025339784,-0.007074477,-0.005433339,-0.01281329,-0.009670784,-0.006572329,0.032433168
-0.006543298,-0.03280623,-0.006543298,0.016460755,-0.02136505,-0.009670784,0.000539403,0.016950015
0.002062573,-0.01441026,0.002062573,0.034623183,0.019350104,-0.009670784,-0.004420624,0.002359214
-0.000738649,-0.012566667,-0.000738649,0.049191489,-0.015037487,-0.009670784,0.007673054,0.000849378
0.001545854,-0.011946957,0.001545854,0.001633484,-0.007169851,-0.009670784,0.012670413,0.008708542
0.008583055,0.020728383,0.008583055,0.025133094,0.000697567,-0.009670784,0.011036136,-0.011205101
0.018332787,0.006367472,0.018332787,0.001515562,0.008095503,-0.009670784,0.006022474,0.000228417
0.008916416,-0.022525963,0.008916416,-0.005664576,0.015485085,-0.015120757,-0.002148927,0.011184909
-0.005969878,-0.001548112,-0.005969878,-0.010144786,0.005996276,0.003881115,0.022883571,0.000736651
0.014679789,0.003287772,0.014679789,0.004438778,0.041512867,0.021448918,0.024865476,-0.009711607
0.010843724,-0.018888793,0.010843724,-0.025742221,-0.045957194,-0.003211593,-0.011505714,-0.014327507
0.00136227,-0.019541291,0.00136227,-0.018208253,0.001749326,-0.003288564,-0.004064134,-0.014770158
0.008715512,-0.01067077,0.008715512,-0.010674472,-0.001245078,-0.0241983,0.012056494,-0.015212809
0.000229884,-0.029722812,0.000229884,-0.003140624,-0.004235716,-0.022967297,0.00797078,-0.015655459
-0.000568717,-0.021331556,-0.000568717,0.00107369,-0.000654187,-0.006843306,0.024165529,-0.010800824
0.005812593,-0.017356234,0.005812593,-0.019359413,0.002927346,-0.016681918,0.026853018,-0.002156577
0.010378026,-0.020768034,0.010378026,0.006428514,0.006508885,-0.008004037,0.015189478,0.00648767
0.013247563,-0.00347921,0.013247563,0.007754885,0.010081994,0.007420795,0.018427408,0.015131896
-0.001519635,0.004272392,-0.001519635,0.005701921,0.000159387,0.011984013,0.017608849,0.013180596
-0.011049302,-0.027614937,-0.011049302,-0.021519371,-0.00971807,-0.008026617,0.013002211,0.003651047
-0.006075176,0.00828734,-0.006075176,-0.002861995,0.049826526,-0.007207935,0.016508936,-0.005878502
-0.006485114,-0.009878088,-0.006485114,-0.011722215,0.034235708,-0.007773456,-0.004862849,-0.01540805
-0.021819999,-0.018654653,-0.021819999,-0.019849848,-0.028242696,-0.010653229,-0.04030918,-0.015276068
-0.014906753,-0.011738886,-0.014906753,-0.021353168,-0.015625817,-0.012148747,-0.028148957,-0.008235399
0.004980575,0.014646329,0.004980575,-0.019812555,-0.015625817,-0.011330064,0.002319949,-0.001194725
-0.016265487,0.011706169,-0.016265487,0.00383212,-0.015625817,-0.014448243,-0.004371826,0.005845938
-0.026568353,-0.050975519,-0.026568353,-0.018395232,-0.009167855,-0.00199622,-0.005383051,0.005113847
-0.00773867,-0.014225874,-0.00773867,-0.013107388,-0.006701884,-0.000976381,-0.008423107,-0.001175148
0.000234842,0.023083647,0.000234842,-0.008157928,-0.004216773,-0.014488698,-0.013356605,-0.009334368
-0.023636897,0.01382229,-0.023636897,-0.006265632,0.023578932,0.032300047,-0.002142978,0.011093738
-0.025251197,0.027317079,-0.025251197,-0.004479103,0.006331384,0.016400321,-0.008325804,0.019246295
-0.008895891,0.004817709,-0.008895891,-0.0036479,0.007388222,0.008443924,-0.01030692,0.003335869
-0.009955323,0.004003201,-0.009955323,-0.002478145,0.008440533,-0.011176198,-0.012569119,0.004258976
-0.008356569,0.012892022,-0.008356569,0.001748588,0.003860853,0.011949388,-0.001495002,0.017212802
-0.012186715,-0.007598766,-0.012186715,0.002871055,-0.000695876,0.003406323,0.017813669,0.017229196
-0.021082301,-0.00317268,-0.021082301,-0.018608946,0.022223116,-0.002828604,0.004804084,0.008000321
-0.028507473,-5.46e-05,-0.028507473,0.008481921,0.000105727,-0.005207552,-0.010098514,-0.004346166
-0.012843637,0.000879067,-0.012843637,0.027095516,-0.001362117,-0.012433873,0.000746463,-0.018920269
0.00362478,0.001812683,0.00362478,0.000400949,-0.002810001,-0.027757465,0.003137043,0.008283321
-0.019774283,0.002746315,-0.019774283,0.000762083,0.018200768,-0.032000601,-0.024758139,0.015450386
-0.012302461,0.000364141,-0.012302461,-0.039762534,-0.035792428,-0.017736424,-0.020180906,0.016910301
0.021141624,-0.007554445,0.021141624,-0.007947075,0.000274822,-0.010131154,-0.00967451,0.009820512
0.039757785,-0.01547299,0.039757785,0.013754847,-0.00870817,-0.013646617,-0.021880532,-0.001964921
0.012757235,-0.023391536,0.012757235,-0.043072119,-0.017478497,-0.015776828,-0.032056843,-0.001831293
-0.007772251,-0.021430396,-0.007772251,0.009801668,-0.02618921,-0.015593836,-0.007865066,-0.00356855
8.98e-05,-0.021430396,8.98e-05,0.00324387,0.026968718,-0.019566882,-0.007865066,-0.006642059
-0.015471778,-0.021430396,-0.015471778,-0.002167757,0.005057225,-0.008312919,-0.007865066,-0.001296169
-0.012264417,-0.021430396,-0.012264417,-0.007579384,-0.00606168,0.006237534,-0.007865066,0.010062436
-0.005872776,-0.021430396,-0.005872776,-0.012991012,-0.017185423,-0.013327429,-0.012324476,0.003334122
-0.015396962,-0.021430396,-0.015396962,-0.017138662,-0.033001419,-0.017620634,-0.006916665,-0.016309604
-0.019489983,0.000552544,-0.019489983,-0.009923187,-0.048765589,-0.021248665,-0.012060553,0.001937401
-0.018519761,0.005704204,-0.018519761,-0.006560744,-0.014851032,0.017400819,-0.01710831,-0.002660131
-0.002952868,0.034134435,-0.002952868,-0.032387617,-0.014851032,0.023670855,-0.007677993,-0.001715921
0.004494828,0.027506993,0.004494828,-0.006605752,0.026835055,0.018624073,-0.018116153,0.028618326
-0.006950879,0.005952926,-0.006950879,0.030922442,0.032483824,-0.005309941,-0.014436944,0.034001643
-0.017130967,-0.01397291,-0.017130967,-0.035754079,-0.035913135,-0.019543125,-0.025815726,-0.008367788
-0.01203372,0.016256331,-0.01203372,-0.013824615,-0.029195556,-0.017587954,0.002734686,-0.002244112
0.007301507,0.029748547,0.007301507,-0.013824615,0.017666117,-0.014391243,0.036008701,0.003842104
0.00354999,0.015549075,0.00354999,-0.013824615,-0.010483359,-0.031298398,0.010247772,0.001251248
1.36e-05,0.029023205,1.36e-05,-0.013824615,0.008283008,-0.046858607,0.011830319,0.017888277
0.010840123,0.033926888,0.010840123,-0.013824615,0.027002666,0.001558312,0.011068924,0.030158361
0.016182991,0.024532949,0.016182991,-0.013824615,0.006783098,0.026642277,-0.006390082,0.009366282
0.012018465,0.002973473,0.012018465,-0.013824615,-0.013412263,0.012801954,0.008660714,0.015244824
-0.001003763,-0.012334433,-0.001003763,-0.013824615,-0.013903994,-0.001038347,-0.00669013,0.005489054
-0.002395986,-0.013404789,-0.002395986,-0.013824615,-0.014361777,-0.014878643,-0.003570225,0.001299576
0.007046153,-0.020326824,0.007046153,-0.013824615,0.012215202,-0.012834097,-0.009205834,0.02648897
0.006980077,0.010035286,0.006980077,-0.013824615,-0.006235704,0.015703693,-0.018573689,0.02048139
-0.001942814,-0.020474799,-0.001942814,-0.013824615,-0.019057358,0.016051137,-0.016931272,-0.007781514
-0.012676897,-0.035083289,-0.012676897,-0.013824615,-0.031849459,-0.030612817,-0.014411102,-0.026060945
-0.003363176,-0.023176674,-0.003363176,-0.013824615,-0.022065672,-0.033601909,-0.015385188,-0.007267987
0.003099348,-0.017907651,0.003099348,0.007169207,0.032630935,-0.000739648,-0.013320344,-0.004511586
-0.011945238,-0.023705382,-0.011945238,0.014316379,-0.002635781,-0.018435021,-0.012743497,0.00097756
-0.008253522,-0.017774068,-0.008253522,-0.021294418,0.037053778,-0.01763562,-0.028208263,-0.006438956
0.012885415,0.00771057,0.012885415,-0.001911573,0.005773985,-0.021595777,-0.030435059,0.027122373
0.015909814,0.02600341,0.015909814,0.011343678,-0.025395433,-0.011302549,-0.009641384,0.039978548
0.002067684,0.005753124,0.002067684,-0.024945605,0.023070685,0.012402368,8.41e-05,0.02035666
-0.004981118,-0.024734538,-0.004981118,-0.012353855,-0.00342462,-0.003190854,-0.028571766,0.002959525
-0.005705335,0.001487794,-0.005705335,0.000237904,0.031887507,-0.01115615,0.011046104,-0.00507592
-0.00507083,-0.002167595,-0.00507083,0.007691435,-0.007792998,-0.006407868,0.038017441,-0.00643729
-0.003171462,-0.029056089,-0.003171462,-0.025491384,-0.009950725,-0.0016596,-0.012491999,-0.004677981
-0.013430564,-0.014037652,-0.013430564,-0.013202699,-0.012108961,0.003088669,-0.033205983,-0.000694107
-0.013265439,-0.002937849,-0.013265439,-0.026010769,-0.014618984,0.004195853,-0.0261887,-0.004824367
0.005776787,-0.020059801,0.005776787,0.004775833,-0.017091285,-0.000764319,-0.0261887,0.03519613
0.001811854,-0.039932642,0.001811854,-0.01178621,0.005695395,0.002136228,-0.0261887,0.016553153
-0.000644967,-0.019389956,-0.000644967,-0.021871871,-0.016506941,0.018133964,0.013334415,0.000648147
-0.004610998,-0.027830823,-0.004610998,0.020626711,-0.01525922,0.04106812,0.013334415,0.023953529
-0.005707718,-0.006961685,-0.005707718,0.012120234,-0.014020224,0.023764422,0.013334415,0.009733749
-0.007051265,-0.010984354,-0.007051265,-0.010021359,-0.018339023,-0.02710078,0.013334415,-0.00461267
-0.008581149,-0.005165392,-0.008581149,0.016368594,0.022261164,-0.012343962,0.013334415,-0.003835949
0.00854043,-0.027234394,0.00854043,0.034246672,-0.002853626,-0.024359837,0.013334415,-0.011838098
-0.011034789,-0.052201738,-0.011034789,0.007489284,-0.027911573,-0.019380412,0.013334415,-0.02609487
0.000490577,0.014257018,0.000490577,0.018657478,-0.017328434,0.01936333,0.013334415,-0.008512081
0.023322671,0.014257018,0.023322671,0.024707199,-0.017328434,0.047732652,0.050601149,-0.008512081
0.021963936,0.017093548,0.021963936,-0.00595727,-0.017328434,0.00843101,0.01969295,-0.016437463
0.016367581,0.017093548,0.016367581,0.035759358,-0.017328434,0.004143022,-0.013997268,-0.006765936
0.009762828,0.017093548,0.009762828,0.001809859,-0.006699719,-0.032621485,0.000550653,-0.017703802
0.004185541,0.017093548,0.004185541,0.015589228,-0.006699719,-0.020861558,0.031836982,-0.013332832
0.00250106,0.017093548,0.00250106,0.019188102,-0.006699719,-0.025640373,0.007583825,0.003006065
0.003371359,0.017093548,0.003371359,0.019969733,-0.006699719,-0.035747131,-0.014152614,-0.017301719
-0.012192475,0.017093548,-0.012192475,-0.004444449,-0.006699719,-0.010273078,-0.00647886,-0.023343081
-0.000906511,-0.012333075,-0.000906511,-0.025556776,0.031943433,0.012890432,-0.018337615,-0.004050225
0.01359304,-0.038991652,0.01359304,-0.017147517,-0.004374872,0.019397238,0.001640388,-0.013099013
0.014665356,-0.034467797,0.014665356,-0.012041049,0.001511175,-0.001820728,-0.002960974,-0.012332043
0.02205782,0.014992011,0.02205782,-0.027343117,0.007376233,-0.022113249,-0.00635443,-0.007098118
0.011038815,0.021311301,0.011038815,0.026145468,0.000697552,-0.018654299,0.005734648,-0.01386316
-0.017096274,-0.019529448,-0.017096274,-0.024241456,-0.005976349,-0.015540621,-0.013771003,-0.025313172
-0.00670694,-0.016129206,-0.00670694,0.000708542,-0.009836776,-0.037492409,-0.002018341,-0.040096168
0.003233341,-0.008299207,0.003233341,-0.023328872,-0.013727133,-0.035325196,-0.000676346,-0.041760528
-0.013617008,0.006903972,-0.013617008,-0.001015316,-0.034888606,-0.043697672,-0.004611148,-0.034093464
-0.024043021,0.007155769,-0.024043021,-0.001094895,-0.011085399,-0.001001764,0.005430203,-0.034093464
-0.014978258,-0.017475901,-0.014978258,-0.000818214,-0.015415532,-0.016826143,0.000353723,-0.034093464
-0.009557343,-0.018731477,-0.009557343,0.002639222,-0.019721572,-0.016826143,-0.002054919,-0.034093464
-0.004828718,-0.007669608,-0.004828718,0.006438765,-0.01056213,-0.016826143,-0.001983418,-0.034093464
-0.003713274,-0.024227228,-0.003713274,0.007817297,-0.046341454,-0.016826143,-0.020206658,-0.034093464
-0.011936485,-0.013139029,-0.011936485,-0.032129968,-0.041716723,-0.016826143,-0.022910856,-0.034093464
-0.010050796,-0.010774186,-0.010050796,-0.004903789,0.007826603,-0.018302226,0.006219966,-0.034093464
-0.00408501,0.00366381,-0.00408501,0.019469932,0.007285736,0.004090753,0.037096505,-0.034093464
0.005671423,0.019127722,0.005671423,0.012922777,0.051569555,0.005538426,0.011315281,-0.034093464
-0.002253439,-0.010693383,-0.002253439,-0.028409814,-0.003400397,-0.027853615,-0.012616361,-0.034093464
-0.004841378,0.001879541,-0.004841378,0.03925541,0.016557946,-0.036248339,-0.020626175,-0.034093464
0.000544271,0.011400258,0.000544271,-0.02798511,-0.008522797,-0.025288811,-0.032743936,-0.034093464
-0.005440765,0.000977451,-0.005440765,0.003098664,-0.015070796,-0.042256443,-0.020629783,-0.034093464
0.007617521,-0.016022692,0.007617521,-0.009470608,-0.015070796,-0.021989583,-0.010549872,-0.022482766
0.016598252,0.008293774,0.016598252,0.01878213,-0.015070796,0.010229784,-0.002358014,-0.022482766
0.00604619,0.027773158,0.00604619,-0.002154781,-0.007826996,0.000877695,0.001595714,-0.022482766
-0.003874214,0.018995402,-0.003874214,-0.020661621,-0.000613014,-0.003540447,0.001616135,-0.022482766
-0.004271996,-0.010172824,-0.004271996,0.005660745,-0.008309855,0.000244686,0.001636565,-0.022482766
